CODCOMUNIDAD;COMUNIDAD;CODPROVINCIA;PROVINCIA;Tipo;Año;Trimestre;Numero_Transacciones;Valor_Transacciones
01;Andalucía;14;Córdoba;Segunda Mano;2021;3;1917;179463300
01;Andalucía;14;Córdoba;Segunda Mano;2022;3;2014;197473000
01;Andalucía;14;Córdoba;Segunda Mano;2023;3;1800;164778900
01;Andalucía;14;Córdoba;Segunda Mano;2025;3;2377;276601700
01;Andalucía;11;Cádiz;Segunda Mano;2004;1;3688;242353800
01;Andalucía;11;Cádiz;Segunda Mano;2009;1;1320;176022700
01;Andalucía;11;Cádiz;Segunda Mano;2007;1;3463;416444900
01;Andalucía;11;Cádiz;Segunda Mano;2006;1;3656;428164700
01;Andalucía;11;Cádiz;Segunda Mano;2012;1;1300;149481800
01;Andalucía;11;Cádiz;Segunda Mano;2008;1;1809;241455500
01;Andalucía;11;Cádiz;Segunda Mano;2010;1;1577;217476100
01;Andalucía;11;Cádiz;Segunda Mano;2011;1;1347;184286000
01;Andalucía;11;Cádiz;Segunda Mano;2017;1;2615;280986400
01;Andalucía;11;Cádiz;Segunda Mano;2019;1;3407;364224700
01;Andalucía;11;Cádiz;Segunda Mano;2015;1;1777;178711400
01;Andalucía;11;Cádiz;Segunda Mano;2025;1;4125;674828700
01;Andalucía;11;Cádiz;Segunda Mano;2021;1;3310;416154700
01;Andalucía;11;Cádiz;Segunda Mano;2020;1;2803;315988700
01;Andalucía;11;Cádiz;Segunda Mano;2016;1;2369;230271000
01;Andalucía;11;Cádiz;Segunda Mano;2023;1;3703;500396100
01;Andalucía;11;Cádiz;Segunda Mano;2022;1;4067;586841800
01;Andalucía;11;Cádiz;Segunda Mano;2018;1;2972;309896500
01;Andalucía;11;Cádiz;Segunda Mano;2025;2;4463;764117900
01;Andalucía;11;Cádiz;Segunda Mano;2023;2;4019;569298500
01;Andalucía;11;Cádiz;Segunda Mano;2022;2;4747;679902100
01;Andalucía;11;Cádiz;Segunda Mano;2021;2;4536;660102300
01;Andalucía;11;Cádiz;Segunda Mano;2018;2;3640;372667000
01;Andalucía;11;Cádiz;Segunda Mano;2016;2;2694;287284900
01;Andalucía;11;Cádiz;Segunda Mano;2019;2;3479;376328500
01;Andalucía;11;Cádiz;Segunda Mano;2017;2;2952;310349800
01;Andalucía;11;Cádiz;Segunda Mano;2011;2;1532;204866200
01;Andalucía;11;Cádiz;Segunda Mano;2008;2;1711;233056700
01;Andalucía;11;Cádiz;Segunda Mano;2012;2;1410;164279700
01;Andalucía;11;Cádiz;Segunda Mano;2006;2;4029;504768200
01;Andalucía;11;Cádiz;Segunda Mano;2020;2;1784;214389100
01;Andalucía;11;Cádiz;Segunda Mano;2010;2;2015;279167800
01;Andalucía;11;Cádiz;Segunda Mano;2015;2;2229;236297000
01;Andalucía;11;Cádiz;Segunda Mano;2007;2;3336;431054400
01;Andalucía;11;Cádiz;Segunda Mano;2004;2;3894;318375600
01;Andalucía;11;Cádiz;Segunda Mano;2009;2;1579;212437100
01;Andalucía;11;Cádiz;Segunda Mano;2010;4;2394;330339900
01;Andalucía;11;Cádiz;Segunda Mano;2020;4;3651;456592200
01;Andalucía;11;Cádiz;Segunda Mano;2025;4;4675;833864200
01;Andalucía;11;Cádiz;Segunda Mano;2011;4;1542;206819200
01;Andalucía;11;Cádiz;Segunda Mano;2015;4;2386;257814300
01;Andalucía;11;Cádiz;Segunda Mano;2019;4;3685;393632500
01;Andalucía;11;Cádiz;Segunda Mano;2017;4;3198;332099100
01;Andalucía;11;Cádiz;Segunda Mano;2016;4;2523;267034000
01;Andalucía;11;Cádiz;Segunda Mano;2021;4;4767;681906400
01;Andalucía;11;Cádiz;Segunda Mano;2018;4;3468;372409800
01;Andalucía;11;Cádiz;Segunda Mano;2022;4;4154;595461800
01;Andalucía;11;Cádiz;Segunda Mano;2023;4;4030;602175900
01;Andalucía;11;Cádiz;Segunda Mano;2008;4;1295;158019400
01;Andalucía;11;Cádiz;Segunda Mano;2012;4;2080;231332400
01;Andalucía;11;Cádiz;Segunda Mano;2006;4;3227;421974900
01;Andalucía;11;Cádiz;Segunda Mano;2007;4;2438;335892900
01;Andalucía;11;Cádiz;Segunda Mano;2009;4;1884;256541700
01;Andalucía;11;Cádiz;Segunda Mano;2004;4;3832;346419900
01;Andalucía;11;Cádiz;Segunda Mano;2004;3;3327;281728200
01;Andalucía;11;Cádiz;Segunda Mano;2009;3;1568;214836600
01;Andalucía;11;Cádiz;Segunda Mano;2006;3;3390;449711300
01;Andalucía;11;Cádiz;Segunda Mano;2007;3;2356;316197700
01;Andalucía;11;Cádiz;Segunda Mano;2019;3;3075;327826000
01;Andalucía;11;Cádiz;Segunda Mano;2008;3;1360;175015000
01;Andalucía;11;Cádiz;Segunda Mano;2010;3;1531;178104000
01;Andalucía;11;Cádiz;Segunda Mano;2011;3;1244;157973800
01;Andalucía;11;Cádiz;Segunda Mano;2012;3;1349;143931400
01;Andalucía;11;Cádiz;Segunda Mano;2018;3;3181;341282400
01;Andalucía;11;Cádiz;Segunda Mano;2015;3;1968;209744000
01;Andalucía;11;Cádiz;Segunda Mano;2016;3;2248;230622400
01;Andalucía;11;Cádiz;Segunda Mano;2017;3;2468;261478200
01;Andalucía;11;Cádiz;Segunda Mano;2020;3;2982;371641300
01;Andalucía;11;Cádiz;Segunda Mano;2021;3;3868;520099900
01;Andalucía;11;Cádiz;Segunda Mano;2022;3;3913;571975900
01;Andalucía;11;Cádiz;Segunda Mano;2023;3;3350;531366700
01;Andalucía;11;Cádiz;Segunda Mano;2025;3;3951;717737000
01;Andalucía;04;Almería;Segunda Mano;2004;3;2617;224532700
01;Andalucía;04;Almería;Segunda Mano;2009;3;1273;174435100
01;Andalucía;04;Almería;Segunda Mano;2006;3;3185;409118000
01;Andalucía;04;Almería;Segunda Mano;2007;3;1698;234998200
01;Andalucía;04;Almería;Segunda Mano;2019;3;2383;217091500
01;Andalucía;04;Almería;Segunda Mano;2008;3;1094;133707400
01;Andalucía;04;Almería;Segunda Mano;2010;3;1013;122428100
01;Andalucía;04;Almería;Segunda Mano;2011;3;1158;125092900
01;Andalucía;04;Almería;Segunda Mano;2012;3;1161;108461600
01;Andalucía;04;Almería;Segunda Mano;2018;3;2574;216577300
01;Andalucía;04;Almería;Segunda Mano;2015;3;1582;147829200
01;Andalucía;04;Almería;Segunda Mano;2016;3;1780;155712600
01;Andalucía;04;Almería;Segunda Mano;2017;3;1950;173511100
01;Andalucía;04;Almería;Segunda Mano;2020;3;2594;235551300
01;Andalucía;04;Almería;Segunda Mano;2021;3;3271;328956500
01;Andalucía;04;Almería;Segunda Mano;2022;3;3771;370332500
01;Andalucía;04;Almería;Segunda Mano;2023;3;2864;289321300
01;Andalucía;04;Almería;Segunda Mano;2025;3;3382;414036200
01;Andalucía;04;Almería;Segunda Mano;2010;4;1674;207239400
01;Andalucía;04;Almería;Segunda Mano;2020;4;3016;267364400
01;Andalucía;04;Almería;Segunda Mano;2025;4;4160;530126300
01;Andalucía;04;Almería;Segunda Mano;2011;4;1177;127464000
01;Andalucía;04;Almería;Segunda Mano;2015;4;1818;153738200
01;Andalucía;04;Almería;Segunda Mano;2019;4;2872;264252000
01;Andalucía;04;Almería;Segunda Mano;2017;4;2342;206009200
01;Andalucía;04;Almería;Segunda Mano;2016;4;1948;164161400
01;Andalucía;04;Almería;Segunda Mano;2021;4;3712;377763800
01;Andalucía;04;Almería;Segunda Mano;2018;4;2516;231215200
01;Andalucía;04;Almería;Segunda Mano;2022;4;3418;342709800
01;Andalucía;04;Almería;Segunda Mano;2023;4;3282;338879500
01;Andalucía;04;Almería;Segunda Mano;2008;4;988;112397500
01;Andalucía;04;Almería;Segunda Mano;2012;4;1930;170650200
01;Andalucía;04;Almería;Segunda Mano;2006;4;3561;468173400
01;Andalucía;04;Almería;Segunda Mano;2007;4;1654;210487600
01;Andalucía;04;Almería;Segunda Mano;2009;4;1352;183951800
01;Andalucía;04;Almería;Segunda Mano;2004;4;2759;266837200
01;Andalucía;04;Almería;Segunda Mano;2025;2;4415;510467700
01;Andalucía;04;Almería;Segunda Mano;2023;2;3739;364011200
01;Andalucía;04;Almería;Segunda Mano;2022;2;3922;415732000
01;Andalucía;04;Almería;Segunda Mano;2021;2;3561;335656100
01;Andalucía;04;Almería;Segunda Mano;2018;2;2877;251725400
01;Andalucía;04;Almería;Segunda Mano;2016;2;1947;169690100
01;Andalucía;04;Almería;Segunda Mano;2019;2;2815;262682800
01;Andalucía;04;Almería;Segunda Mano;2017;2;2596;235760500
01;Andalucía;04;Almería;Segunda Mano;2011;2;1237;140071900
01;Andalucía;04;Almería;Segunda Mano;2008;2;1128;161362500
01;Andalucía;04;Almería;Segunda Mano;2012;2;1291;119327100
01;Andalucía;04;Almería;Segunda Mano;2006;2;3743;457898100
01;Andalucía;04;Almería;Segunda Mano;2020;2;1465;129123100
01;Andalucía;04;Almería;Segunda Mano;2010;2;1562;199675600
01;Andalucía;04;Almería;Segunda Mano;2015;2;1686;147649400
01;Andalucía;04;Almería;Segunda Mano;2007;2;2487;323673900
01;Andalucía;04;Almería;Segunda Mano;2004;2;3058;239721500
01;Andalucía;04;Almería;Segunda Mano;2009;2;1178;149940100
01;Andalucía;04;Almería;Segunda Mano;2004;1;2281;177703300
01;Andalucía;04;Almería;Segunda Mano;2009;1;815;113115500
01;Andalucía;04;Almería;Segunda Mano;2007;1;2467;314817700
01;Andalucía;04;Almería;Segunda Mano;2006;1;2956;342185500
01;Andalucía;04;Almería;Segunda Mano;2012;1;999;103785100
01;Andalucía;04;Almería;Segunda Mano;2008;1;1193;156024500
01;Andalucía;04;Almería;Segunda Mano;2010;1;982;118578200
01;Andalucía;04;Almería;Segunda Mano;2011;1;932;99757000
01;Andalucía;04;Almería;Segunda Mano;2017;1;1765;146178900
01;Andalucía;04;Almería;Segunda Mano;2019;1;2464;215527400
01;Andalucía;04;Almería;Segunda Mano;2015;1;1290;131802700
01;Andalucía;04;Almería;Segunda Mano;2025;1;3673;400282800
01;Andalucía;04;Almería;Segunda Mano;2021;1;2610;238543100
01;Andalucía;04;Almería;Segunda Mano;2020;1;2140;186164100
01;Andalucía;04;Almería;Segunda Mano;2016;1;1543;135267500
01;Andalucía;04;Almería;Segunda Mano;2023;1;3253;303237800
01;Andalucía;04;Almería;Segunda Mano;2022;1;3325;323112900
01;Andalucía;04;Almería;Segunda Mano;2018;1;2296;192560500
01;Andalucía;23;Jaén;Segunda Mano;2004;1;1373;80932900
01;Andalucía;23;Jaén;Segunda Mano;2009;1;543;49753600
01;Andalucía;23;Jaén;Segunda Mano;2007;1;1813;154242500
01;Andalucía;23;Jaén;Segunda Mano;2006;1;1603;126905900
01;Andalucía;23;Jaén;Segunda Mano;2012;1;558;46840500
01;Andalucía;23;Jaén;Segunda Mano;2008;1;1121;102716000
01;Andalucía;23;Jaén;Segunda Mano;2010;1;621;61892000
01;Andalucía;23;Jaén;Segunda Mano;2011;1;619;56037500
01;Andalucía;23;Jaén;Segunda Mano;2017;1;1130;78271000
01;Andalucía;23;Jaén;Segunda Mano;2019;1;1285;90601700
01;Andalucía;23;Jaén;Segunda Mano;2015;1;716;51299600
01;Andalucía;23;Jaén;Segunda Mano;2025;1;2020;158331700
01;Andalucía;23;Jaén;Segunda Mano;2021;1;1402;108004700
01;Andalucía;23;Jaén;Segunda Mano;2020;1;1082;79349300
01;Andalucía;23;Jaén;Segunda Mano;2016;1;922;63132800
01;Andalucía;23;Jaén;Segunda Mano;2023;1;1538;111070600
01;Andalucía;23;Jaén;Segunda Mano;2022;1;1747;134194900
01;Andalucía;23;Jaén;Segunda Mano;2018;1;1199;81272600
01;Andalucía;23;Jaén;Segunda Mano;2025;2;2351;207679400
01;Andalucía;23;Jaén;Segunda Mano;2023;2;1653;125705400
01;Andalucía;23;Jaén;Segunda Mano;2022;2;1809;145739100
01;Andalucía;23;Jaén;Segunda Mano;2021;2;1705;132667000
01;Andalucía;23;Jaén;Segunda Mano;2018;2;1355;102333700
01;Andalucía;23;Jaén;Segunda Mano;2016;2;1020;74207900
01;Andalucía;23;Jaén;Segunda Mano;2019;2;1415;103890600
01;Andalucía;23;Jaén;Segunda Mano;2017;2;1186;87068700
01;Andalucía;23;Jaén;Segunda Mano;2011;2;710;67904300
01;Andalucía;23;Jaén;Segunda Mano;2008;2;1051;101868000
01;Andalucía;23;Jaén;Segunda Mano;2012;2;619;59828500
01;Andalucía;23;Jaén;Segunda Mano;2006;2;1797;155872700
01;Andalucía;23;Jaén;Segunda Mano;2020;2;819;62765900
01;Andalucía;23;Jaén;Segunda Mano;2010;2;826;85410300
01;Andalucía;23;Jaén;Segunda Mano;2015;2;871;62785900
01;Andalucía;23;Jaén;Segunda Mano;2007;2;1731;156697300
01;Andalucía;23;Jaén;Segunda Mano;2004;2;1710;94326900
01;Andalucía;23;Jaén;Segunda Mano;2009;2;669;64120300
01;Andalucía;23;Jaén;Segunda Mano;2010;4;1062;104195100
01;Andalucía;23;Jaén;Segunda Mano;2020;4;1511;115304600
01;Andalucía;23;Jaén;Segunda Mano;2025;4;2544;212932100
01;Andalucía;23;Jaén;Segunda Mano;2011;4;714;61320000
01;Andalucía;23;Jaén;Segunda Mano;2015;4;989;67871900
01;Andalucía;23;Jaén;Segunda Mano;2019;4;1387;97006800
01;Andalucía;23;Jaén;Segunda Mano;2017;4;1180;82167700
01;Andalucía;23;Jaén;Segunda Mano;2016;4;1069;70054900
01;Andalucía;23;Jaén;Segunda Mano;2021;4;1680;131614700
01;Andalucía;23;Jaén;Segunda Mano;2018;4;1245;92126700
01;Andalucía;23;Jaén;Segunda Mano;2022;4;1718;123361100
01;Andalucía;23;Jaén;Segunda Mano;2023;4;1642;121486100
01;Andalucía;23;Jaén;Segunda Mano;2008;4;893;64351300
01;Andalucía;23;Jaén;Segunda Mano;2012;4;844;69653700
01;Andalucía;23;Jaén;Segunda Mano;2006;4;1825;155621100
01;Andalucía;23;Jaén;Segunda Mano;2007;4;1439;125532700
01;Andalucía;23;Jaén;Segunda Mano;2009;4;764;72555300
01;Andalucía;23;Jaén;Segunda Mano;2004;4;1623;99184100
01;Andalucía;23;Jaén;Segunda Mano;2004;3;1553;92774600
01;Andalucía;23;Jaén;Segunda Mano;2009;3;563;54033600
01;Andalucía;23;Jaén;Segunda Mano;2006;3;1706;143651500
01;Andalucía;23;Jaén;Segunda Mano;2007;3;1439;136730800
01;Andalucía;23;Jaén;Segunda Mano;2019;3;1088;83102100
01;Andalucía;23;Jaén;Segunda Mano;2008;3;695;59855500
01;Andalucía;23;Jaén;Segunda Mano;2010;3;657;62408600
01;Andalucía;23;Jaén;Segunda Mano;2011;3;594;54896100
01;Andalucía;23;Jaén;Segunda Mano;2012;3;492;41372700
01;Andalucía;23;Jaén;Segunda Mano;2018;3;1177;82386800
01;Andalucía;23;Jaén;Segunda Mano;2015;3;760;56045000
01;Andalucía;23;Jaén;Segunda Mano;2016;3;872;65031100
01;Andalucía;23;Jaén;Segunda Mano;2017;3;1020;71701100
01;Andalucía;23;Jaén;Segunda Mano;2020;3;1297;97909300
01;Andalucía;23;Jaén;Segunda Mano;2021;3;1447;114037700
01;Andalucía;23;Jaén;Segunda Mano;2022;3;1633;126183300
01;Andalucía;23;Jaén;Segunda Mano;2023;3;1381;98296800
01;Andalucía;23;Jaén;Segunda Mano;2025;3;2102;178692500
01;Andalucía;21;Huelva;Segunda Mano;2024;1;1739;191487700
01;Andalucía;21;Huelva;Segunda Mano;2024;2;2211;250814100
01;Andalucía;21;Huelva;Segunda Mano;2024;4;2090;229598000
01;Andalucía;21;Huelva;Segunda Mano;2024;3;1816;209211900
01;Andalucía;29;Málaga;Segunda Mano;2024;1;7249;1965374600
01;Andalucía;29;Málaga;Segunda Mano;2024;2;9238;2750790800
01;Andalucía;29;Málaga;Segunda Mano;2024;4;8389;2497017100
01;Andalucía;29;Málaga;Segunda Mano;2024;3;7448;2329485700
01;Andalucía;41;Sevilla;Segunda Mano;2024;1;4909;660525300
01;Andalucía;41;Sevilla;Segunda Mano;2024;2;5985;793372300
01;Andalucía;41;Sevilla;Segunda Mano;2024;4;6307;868586300
01;Andalucía;41;Sevilla;Segunda Mano;2024;3;5105;710828400
01;Andalucía;18;Granada;Segunda Mano;2024;1;3302;407309600
01;Andalucía;18;Granada;Segunda Mano;2024;2;4005;495441000
01;Andalucía;18;Granada;Segunda Mano;2024;4;3921;498115200
01;Andalucía;18;Granada;Segunda Mano;2024;3;3468;439808600
01;Andalucía;14;Córdoba;Segunda Mano;2024;1;2190;226290900
01;Andalucía;14;Córdoba;Segunda Mano;2024;2;2565;272818800
01;Andalucía;14;Córdoba;Segunda Mano;2024;4;2697;280818900
01;Andalucía;14;Córdoba;Segunda Mano;2024;3;2274;237339300
01;Andalucía;11;Cádiz;Segunda Mano;2024;1;3686;558958900
01;Andalucía;11;Cádiz;Segunda Mano;2024;2;4396;726411400
01;Andalucía;11;Cádiz;Segunda Mano;2024;4;4394;705419400
01;Andalucía;11;Cádiz;Segunda Mano;2024;3;3887;633643500
01;Andalucía;04;Almería;Segunda Mano;2024;3;3179;343736000
01;Andalucía;04;Almería;Segunda Mano;2024;4;3751;406452100
01;Andalucía;04;Almería;Segunda Mano;2024;2;3748;394632500
01;Andalucía;04;Almería;Segunda Mano;2024;1;3053;310866900
01;Andalucía;23;Jaén;Segunda Mano;2024;1;1694;140933300
01;Andalucía;23;Jaén;Segunda Mano;2024;2;2028;155299800
01;Andalucía;23;Jaén;Segunda Mano;2024;4;2127;165601000
01;Andalucía;23;Jaén;Segunda Mano;2024;3;1726;135439800
01;Andalucía;21;Huelva;Segunda Mano;2013;1;511;44486100
01;Andalucía;21;Huelva;Segunda Mano;2013;2;745;67166500
01;Andalucía;21;Huelva;Segunda Mano;2013;4;816;71864900
01;Andalucía;21;Huelva;Segunda Mano;2013;3;633;57016700
01;Andalucía;29;Málaga;Segunda Mano;2013;1;2798;431968500
01;Andalucía;29;Málaga;Segunda Mano;2013;2;4426;716040400
01;Andalucía;29;Málaga;Segunda Mano;2013;4;4749;772639400
01;Andalucía;29;Málaga;Segunda Mano;2013;3;3754;619474000
01;Andalucía;41;Sevilla;Segunda Mano;2013;1;1941;176248100
01;Andalucía;41;Sevilla;Segunda Mano;2013;2;2115;201311900
01;Andalucía;41;Sevilla;Segunda Mano;2013;4;2335;231196800
01;Andalucía;41;Sevilla;Segunda Mano;2013;3;1653;153898700
01;Andalucía;18;Granada;Segunda Mano;2013;1;941;94019300
01;Andalucía;18;Granada;Segunda Mano;2013;2;1355;143699600
01;Andalucía;18;Granada;Segunda Mano;2013;4;1317;128228900
01;Andalucía;18;Granada;Segunda Mano;2013;3;1064;110221800
01;Andalucía;14;Córdoba;Segunda Mano;2013;1;509;42015200
01;Andalucía;14;Córdoba;Segunda Mano;2013;2;764;70791500
01;Andalucía;14;Córdoba;Segunda Mano;2013;4;818;72807400
01;Andalucía;14;Córdoba;Segunda Mano;2013;3;660;57354400
01;Andalucía;11;Cádiz;Segunda Mano;2013;1;1063;106087900
01;Andalucía;11;Cádiz;Segunda Mano;2013;2;1505;168161600
01;Andalucía;11;Cádiz;Segunda Mano;2013;4;1701;190084500
01;Andalucía;11;Cádiz;Segunda Mano;2013;3;1407;144392400
01;Andalucía;04;Almería;Segunda Mano;2013;3;1188;113119400
01;Andalucía;04;Almería;Segunda Mano;2013;4;1250;105960300
01;Andalucía;04;Almería;Segunda Mano;2013;2;1382;116423500
01;Andalucía;04;Almería;Segunda Mano;2013;1;847;73743200
01;Andalucía;23;Jaén;Segunda Mano;2013;1;503;36257700
01;Andalucía;23;Jaén;Segunda Mano;2013;2;552;43311800
01;Andalucía;23;Jaén;Segunda Mano;2013;4;596;40950100
01;Andalucía;23;Jaén;Segunda Mano;2013;3;529;42155500
01;Andalucía;21;Huelva;Segunda Mano;2014;1;759;66787700
01;Andalucía;21;Huelva;Segunda Mano;2014;2;908;80067600
01;Andalucía;21;Huelva;Segunda Mano;2014;4;930;79770600
01;Andalucía;21;Huelva;Segunda Mano;2014;3;817;76024800
01;Andalucía;29;Málaga;Segunda Mano;2014;1;4386;704490600
01;Andalucía;29;Málaga;Segunda Mano;2014;2;5560;858703600
01;Andalucía;29;Málaga;Segunda Mano;2014;4;6122;1031525100
01;Andalucía;29;Málaga;Segunda Mano;2014;3;4716;767431800
01;Andalucía;41;Sevilla;Segunda Mano;2014;1;2323;224727100
01;Andalucía;41;Sevilla;Segunda Mano;2014;2;2481;257023800
01;Andalucía;41;Sevilla;Segunda Mano;2014;4;3170;332175500
01;Andalucía;41;Sevilla;Segunda Mano;2014;3;2130;216366900
01;Andalucía;18;Granada;Segunda Mano;2014;1;1275;116113900
01;Andalucía;18;Granada;Segunda Mano;2014;2;1583;146210300
01;Andalucía;18;Granada;Segunda Mano;2014;4;1799;164608500
01;Andalucía;18;Granada;Segunda Mano;2014;3;1331;126825300
01;Andalucía;14;Córdoba;Segunda Mano;2014;1;788;70800100
01;Andalucía;14;Córdoba;Segunda Mano;2014;2;907;82199100
01;Andalucía;14;Córdoba;Segunda Mano;2014;4;1114;93601100
01;Andalucía;14;Córdoba;Segunda Mano;2014;3;818;73298900
01;Andalucía;11;Cádiz;Segunda Mano;2014;1;1604;164974200
01;Andalucía;11;Cádiz;Segunda Mano;2014;2;1805;196771300
01;Andalucía;11;Cádiz;Segunda Mano;2014;4;2141;230129600
01;Andalucía;11;Cádiz;Segunda Mano;2014;3;1563;171237700
01;Andalucía;04;Almería;Segunda Mano;2014;3;1314;128527500
01;Andalucía;04;Almería;Segunda Mano;2014;4;1631;141057800
01;Andalucía;04;Almería;Segunda Mano;2014;2;1491;138628900
01;Andalucía;04;Almería;Segunda Mano;2014;1;1305;112663000
01;Andalucía;23;Jaén;Segunda Mano;2014;1;609;43643800
01;Andalucía;23;Jaén;Segunda Mano;2014;2;711;55382100
01;Andalucía;23;Jaén;Segunda Mano;2014;4;916;62797900
01;Andalucía;23;Jaén;Segunda Mano;2014;3;660;43986600
01;Andalucía;21;Huelva;Segunda Mano;2005;1;1865;167688100
01;Andalucía;21;Huelva;Segunda Mano;2005;2;1940;181301400
01;Andalucía;21;Huelva;Segunda Mano;2005;4;1810;173129400
01;Andalucía;21;Huelva;Segunda Mano;2005;3;1541;151331500
01;Andalucía;29;Málaga;Segunda Mano;2005;1;5347;773542700
01;Andalucía;29;Málaga;Segunda Mano;2005;2;6177;934773900
01;Andalucía;29;Málaga;Segunda Mano;2005;4;6100;972300600
01;Andalucía;29;Málaga;Segunda Mano;2005;3;5141;790803500
01;Andalucía;41;Sevilla;Segunda Mano;2005;1;4400;445160800
01;Andalucía;41;Sevilla;Segunda Mano;2005;2;5017;525768600
01;Andalucía;41;Sevilla;Segunda Mano;2005;4;5107;563551700
01;Andalucía;41;Sevilla;Segunda Mano;2005;3;4033;444472000
01;Andalucía;18;Granada;Segunda Mano;2005;1;1456;144158300
01;Andalucía;18;Granada;Segunda Mano;2005;2;1924;208621700
01;Andalucía;18;Granada;Segunda Mano;2005;4;2423;270402600
01;Andalucía;18;Granada;Segunda Mano;2005;3;1854;204023500
01;Andalucía;14;Córdoba;Segunda Mano;2005;1;1671;135894400
01;Andalucía;14;Córdoba;Segunda Mano;2005;2;1789;153660300
01;Andalucía;14;Córdoba;Segunda Mano;2005;4;1640;157328100
01;Andalucía;14;Córdoba;Segunda Mano;2005;3;1516;129987500
01;Andalucía;11;Cádiz;Segunda Mano;2005;1;3616;349906600
01;Andalucía;11;Cádiz;Segunda Mano;2005;2;4327;460820400
01;Andalucía;11;Cádiz;Segunda Mano;2005;4;4494;486922700
01;Andalucía;11;Cádiz;Segunda Mano;2005;3;3600;382004300
01;Andalucía;04;Almería;Segunda Mano;2005;3;3177;360898700
01;Andalucía;04;Almería;Segunda Mano;2005;4;3328;376901800
01;Andalucía;04;Almería;Segunda Mano;2005;2;3290;348334900
01;Andalucía;04;Almería;Segunda Mano;2005;1;2537;265075800
01;Andalucía;23;Jaén;Segunda Mano;2005;1;1259;92853800
01;Andalucía;23;Jaén;Segunda Mano;2005;2;1781;136196800
01;Andalucía;23;Jaén;Segunda Mano;2005;4;1765;134546300
01;Andalucía;23;Jaén;Segunda Mano;2005;3;1568;125827700
07;Castilla y León;34;Palencia;Segunda Mano;2012;3;195;19030700
07;Castilla y León;34;Palencia;Segunda Mano;2012;4;302;32858200
07;Castilla y León;34;Palencia;Segunda Mano;2012;2;173;18707900
07;Castilla y León;34;Palencia;Segunda Mano;2012;1;172;14868600
07;Castilla y León;47;Valladolid;Segunda Mano;2012;3;502;57272700
07;Castilla y León;47;Valladolid;Segunda Mano;2012;4;1117;132468400
07;Castilla y León;47;Valladolid;Segunda Mano;2012;2;619;72578000
07;Castilla y León;47;Valladolid;Segunda Mano;2012;1;647;81723300
07;Castilla y León;05;Ávila;Segunda Mano;2012;3;191;18260800
07;Castilla y León;05;Ávila;Segunda Mano;2012;4;417;42890900
07;Castilla y León;05;Ávila;Segunda Mano;2012;2;211;22069200
07;Castilla y León;05;Ávila;Segunda Mano;2012;1;239;24197000
07;Castilla y León;09;Burgos;Segunda Mano;2012;3;434;52680700
