Region,City,Year,Quarter,Total
Canarias,Las Palmas,2020,1,1612.0
Canarias,Santa Cruz de Tenerife,2020,1,1449.9
Cantabria,Cantabria,2020,1,1453.4
Castilla y León,Total,2020,1,1032.4
Castilla y León,Ávila,2020,1,814.7
Castilla y León,Burgos,2020,1,1102.7
Castilla y León,León,2020,1,861.1
Castilla y León,Palencia,2020,1,950.4
Castilla y León,Salamanca,2020,1,1201.7
Castilla y León,Segovia,2020,1,969.9
Castilla y León,Soria,2020,1,937.7
Castilla y León,Valladolid,2020,1,1245.4
Castilla y León,Zamora,2020,1,825.8
Castilla - La Mancha,Total,2020,1,868.5
Castilla - La Mancha,Albacete,2020,1,889.2
Castilla - La Mancha,Ciudad Real,2020,1,726.7
Castilla - La Mancha,Cuenca,2020,1,748.6
Castilla - La Mancha,Guadalajara,2020,1,1112.4
Castilla - La Mancha,Toledo,2020,1,832.5
Cataluña,Total,2020,1,2025.4
Cataluña,Barcelona,2020,1,2404.1
Cataluña,Girona,2020,1,1543.2
Cataluña,Lleida,2020,1,989.2
Cataluña,Tarragona,2020,1,1254.2
Comunitat Valenciana,Total,2020,1,1205.8000000000002
Comunitat Valenciana,Alicante/Alacant,2020,1,1284.3
Comunitat Valenciana,Castellón/Castelló,2020,1,1039.5
Comunitat Valenciana,Valencia/València,2020,1,1178.7
Extremadura,Total,2020,1,865.5
Extremadura,Badajoz,2020,1,873.0
Extremadura,Cáceres,2020,1,855.6
Galicia,Total,2020,1,1191.1
Galicia,A Coruña,2020,1,1226.6
Galicia,Lugo,2020,1,834.9
Galicia,Ourense,2020,1,937.5
Galicia,Pontevedra,2020,1,1264.1
Comunidad de Madrid,Madrid,2020,1,2629.4
Región de Murcia,Murcia,2020,1,975.1
Comunidad Foral de Navarra,Navarra,2020,1,1420.0
País Vasco,Total,2020,1,2392.7
País Vasco,Araba/Álava,2020,1,1934.0
País Vasco,Gipuzkoa,2020,1,2698.2
País Vasco,Bizkaia,2020,1,2340.3
La Rioja,La Rioja,2020,1,1080.4
Ceuta,Ceuta,2020,1,1728.2
Melilla,Melilla,2020,1,1606.3
Andalucía,Total,2020,2,1286.6
Andalucía,Almería,2020,2,1100.4
Andalucía,Cádiz,2020,2,1321.2
Andalucía,Córdoba,2020,2,1111.6
Andalucía,Granada,2020,2,1095.7
Andalucía,Huelva,2020,2,1038.2
Andalucía,Jaén,2020,2,781.5
Andalucía,Málaga,2020,2,1806.7
Andalucía,Sevilla,2020,2,1293.9
Aragón,Total,2020,2,1168.2
Aragón,Huesca,2020,2,1118.3
Aragón,Teruel,2020,2,743.9
Aragón,Zaragoza,2020,2,1255.4
Principado de Asturias,Asturias,2020,2,1266.0
Illes Balears,Illes Balears,2020,2,2323.6
Canarias,Total,2020,2,1480.6
Canarias,Las Palmas,2020,2,1566.0
Canarias,Santa Cruz de Tenerife,2020,2,1397.9
Cantabria,Cantabria,2020,2,1410.4
Castilla y León,Total,2020,2,1020.0
Castilla y León,Ávila,2020,2,785.1
Castilla y León,Burgos,2020,2,1103.7
Castilla y León,León,2020,2,853.1
Castilla y León,Palencia,2020,2,936.6
Castilla y León,Salamanca,2020,2,1189.2
Castilla y León,Segovia,2020,2,959.1
Castilla y León,Soria,2020,2,909.2
Castilla y León,Valladolid,2020,2,1213.7
Castilla y León,Zamora,2020,2,851.1
Castilla - La Mancha,Total,2020,2,850.4
Castilla - La Mancha,Albacete,2020,2,884.2
Castilla - La Mancha,Ciudad Real,2020,2,700.7
Castilla - La Mancha,Cuenca,2020,2,750.5
Castilla - La Mancha,Guadalajara,2020,2,1085.0
Castilla - La Mancha,Toledo,2020,2,812.1
Cataluña,Total,2020,2,1981.7
Cataluña,Barcelona,2020,2,2356.1
Cataluña,Girona,2020,2,1495.2
Cataluña,Lleida,2020,2,990.4
Cataluña,Tarragona,2020,2,1215.4
Comunitat Valenciana,Total,2020,2,1175.5
Comunitat Valenciana,Alicante/Alacant,2020,2,1251.0
Comunitat Valenciana,Castellón/Castelló,2020,2,1030.0
Comunitat Valenciana,Valencia/València,2020,2,1145.1
Extremadura,Total,2020,2,847.7
Extremadura,Badajoz,2020,2,856.2
Extremadura,Cáceres,2020,2,836.3
Galicia,Total,2020,2,1178.1
Galicia,A Coruña,2020,2,1228.0
Galicia,Lugo,2020,2,831.5
Galicia,Ourense,2020,2,910.8
Galicia,Pontevedra,2020,2,1237.6
Comunidad de Madrid,Madrid,2020,2,2579.4
Región de Murcia,Murcia,2020,2,940.9
Comunidad Foral de Navarra,Navarra,2020,2,1379.3
País Vasco,Total,2020,2,2382.1
País Vasco,Araba/Álava,2020,2,1936.9
País Vasco,Gipuzkoa,2020,2,2659.7
País Vasco,Bizkaia,2020,2,2342.3
La Rioja,La Rioja,2020,2,1053.0
Ceuta,Ceuta,2020,2,1730.0
Melilla,Melilla,2020,2,1633.1
Andalucía,Total,2020,3,1284.9
Andalucía,Almería,2020,3,1086.6
Andalucía,Cádiz,2020,3,1353.3
Andalucía,Córdoba,2020,3,1107.2
Andalucía,Granada,2020,3,1103.5
Andalucía,Huelva,2020,3,1063.8
Andalucía,Jaén,2020,3,769.5
Andalucía,Málaga,2020,3,1783.8
Andalucía,Sevilla,2020,3,1283.9
Aragón,Total,2020,3,1184.2
Aragón,Huesca,2020,3,1137.3
Aragón,Teruel,2020,3,725.0
Aragón,Zaragoza,2020,3,1278.6
Principado de Asturias,Asturias,2020,3,1271.3
Illes Balears,Illes Balears,2020,3,2374.8
Canarias,Total,2020,3,1491.2
Canarias,Las Palmas,2020,3,1571.2
Canarias,Santa Cruz de Tenerife,2020,3,1413.7
Cantabria,Cantabria,2020,3,1448.2
Castilla y León,Total,2020,3,1020.2
Castilla y León,Ávila,2020,3,804.9
Castilla y León,Burgos,2020,3,1096.7
Castilla y León,León,2020,3,864.1
Castilla y León,Palencia,2020,3,937.5
Castilla y León,Salamanca,2020,3,1181.3
Castilla y León,Segovia,2020,3,978.1
Castilla y León,Soria,2020,3,923.0
Castilla y León,Valladolid,2020,3,1208.0
Castilla y León,Zamora,2020,3,819.9
Castilla - La Mancha,Total,2020,3,870.6
Castilla - La Mancha,Albacete,2020,3,896.7
Castilla - La Mancha,Ciudad Real,2020,3,713.8
Castilla - La Mancha,Cuenca,2020,3,771.5
Castilla - La Mancha,Guadalajara,2020,3,1113.9
Castilla - La Mancha,Toledo,2020,3,836.0
Cataluña,Total,2020,3,1994.0
Cataluña,Barcelona,2020,3,2359.1
Cataluña,Girona,2020,3,1530.5
Cataluña,Lleida,2020,3,981.8
Cataluña,Tarragona,2020,3,1253.6
Comunitat Valenciana,Total,2020,3,1200.3
Comunitat Valenciana,Alicante/Alacant,2020,3,1272.5
Comunitat Valenciana,Castellón/Castelló,2020,3,1051.2
Comunitat Valenciana,Valencia/València,2020,3,1174.4
Extremadura,Total,2020,3,841.6
Extremadura,Badajoz,2020,3,845.4
Extremadura,Cáceres,2020,3,836.5
Galicia,Total,2020,3,1193.9
Galicia,A Coruña,2020,3,1240.6
Galicia,Lugo,2020,3,848.1
Galicia,Ourense,2020,3,908.0
Galicia,Pontevedra,2020,3,1264.8
Comunidad de Madrid,Madrid,2020,3,2600.2
Región de Murcia,Murcia,2020,3,950.1
Comunidad Foral de Navarra,Navarra,2020,3,1379.3
País Vasco,Total,2020,3,2334.0
País Vasco,Araba/Álava,2020,3,1908.6
País Vasco,Gipuzkoa,2020,3,2644.8
País Vasco,Bizkaia,2020,3,2268.3
La Rioja,La Rioja,2020,3,1066.1
Ceuta,Ceuta,2020,3,1787.4
Melilla,Melilla,2020,3,1668.4
Andalucía,Total,2020,4,1304.9
Andalucía,Almería,2020,4,1110.6
Andalucía,Cádiz,2020,4,1366.9
Andalucía,Córdoba,2020,4,1121.0
Andalucía,Granada,2020,4,1113.5
Andalucía,Huelva,2020,4,1074.6
Andalucía,Jaén,2020,4,784.4
Andalucía,Málaga,2020,4,1804.7
Andalucía,Sevilla,2020,4,1319.5
Aragón,Total,2020,4,1193.2
Aragón,Huesca,2020,4,1149.7
Aragón,Teruel,2020,4,743.7
Aragón,Zaragoza,2020,4,1285.4
Principado de Asturias,Asturias,2020,4,1242.6
Illes Balears,Illes Balears,2020,4,2392.8
Canarias,Total,2020,4,1507.4
Canarias,Las Palmas,2020,4,1579.2
Canarias,Santa Cruz de Tenerife,2020,4,1437.5
Cantabria,Cantabria,2020,4,1430.7
Castilla y León,Total,2020,4,1018.6
Castilla y León,Ávila,2020,4,814.1
Castilla y León,Burgos,2020,4,1119.4
Castilla y León,León,2020,4,846.0
Castilla y León,Palencia,2020,4,924.9
Castilla y León,Salamanca,2020,4,1158.8
Castilla y León,Segovia,2020,4,959.7
Castilla y León,Soria,2020,4,891.1
Castilla y León,Valladolid,2020,4,1227.3
Castilla y León,Zamora,2020,4,841.9
Castilla - La Mancha,Total,2020,4,881.7
Castilla - La Mancha,Albacete,2020,4,908.3
Castilla - La Mancha,Ciudad Real,2020,4,726.3
Castilla - La Mancha,Cuenca,2020,4,770.3
Castilla - La Mancha,Guadalajara,2020,4,1129.7
Castilla - La Mancha,Toledo,2020,4,848.2
Cataluña,Total,2020,4,1986.7
Cataluña,Barcelona,2020,4,2346.9
Cataluña,Girona,2020,4,1529.5
Cataluña,Lleida,2020,4,968.9
Cataluña,Tarragona,2020,4,1264.5
Comunitat Valenciana,Total,2020,4,1210.1
Comunitat Valenciana,Alicante/Alacant,2020,4,1282.9
Comunitat Valenciana,Castellón/Castelló,2020,4,1049.9
Comunitat Valenciana,Valencia/València,2020,4,1187.6
Extremadura,Total,2020,4,850.3
Extremadura,Badajoz,2020,4,861.2
Extremadura,Cáceres,2020,4,835.5
Galicia,Total,2020,4,1198.7
Galicia,A Coruña,2020,4,1248.9
Galicia,Lugo,2020,4,864.8
Galicia,Ourense,2020,4,913.6
Galicia,Pontevedra,2020,4,1259.8
Comunidad de Madrid,Madrid,2020,4,2564.4
Región de Murcia,Murcia,2020,4,970.7
Comunidad Foral de Navarra,Navarra,2020,4,1393.2
País Vasco,Total,2020,4,2384.5
País Vasco,Araba/Álava,2020,4,1953.0
País Vasco,Gipuzkoa,2020,4,2689.6
País Vasco,Bizkaia,2020,4,2323.6
La Rioja,La Rioja,2020,4,1087.2
Ceuta,Ceuta,2020,4,1763.5
Melilla,Melilla,2020,4,1641.5
Andalucía,Total,2021,1,1296.7
Andalucía,Almería,2021,1,1082.1
Andalucía,Cádiz,2021,1,1360.3
Andalucía,Córdoba,2021,1,1091.2
Andalucía,Granada,2021,1,1122.8
Andalucía,Huelva,2021,1,1082.4
Andalucía,Jaén,2021,1,758.7
Andalucía,Málaga,2021,1,1796.5
Andalucía,Sevilla,2021,1,1300.7
Aragón,Total,2021,1,1169.0
Aragón,Huesca,2021,1,1120.7
Aragón,Teruel,2021,1,753.2
Aragón,Zaragoza,2021,1,1254.9
Principado de Asturias,Asturias,2021,1,1279.2
Illes Balears,Illes Balears,2021,1,2355.2
Canarias,Total,2021,1,1494.6999999999998
Canarias,Las Palmas,2021,1,1577.8
Canarias,Santa Cruz de Tenerife,2021,1,1414.5
Cantabria,Cantabria,2021,1,1439.1
Castilla y León,Total,2021,1,1011.4
Castilla y León,Ávila,2021,1,793.1
Castilla y León,Burgos,2021,1,1114.6
Castilla y León,León,2021,1,851.1
Castilla y León,Palencia,2021,1,897.8
Castilla y León,Salamanca,2021,1,1144.5
Castilla y León,Segovia,2021,1,967.6
Castilla y León,Soria,2021,1,901.9
Castilla y León,Valladolid,2021,1,1217.4
Castilla y León,Zamora,2021,1,829.8
Castilla - La Mancha,Total,2021,1,865.6
Castilla - La Mancha,Albacete,2021,1,891.9
Castilla - La Mancha,Ciudad Real,2021,1,718.9
Castilla - La Mancha,Cuenca,2021,1,757.3
Castilla - La Mancha,Guadalajara,2021,1,1106.1
Castilla - La Mancha,Toledo,2021,1,828.4
Cataluña,Total,2021,1,2010.7
Cataluña,Barcelona,2021,1,2383.4
Cataluña,Girona,2021,1,1522.3
Cataluña,Lleida,2021,1,993.9
Cataluña,Tarragona,2021,1,1257.0
Comunitat Valenciana,Total,2021,1,1212.7
Comunitat Valenciana,Alicante/Alacant,2021,1,1289.9
Comunitat Valenciana,Castellón/Castelló,2021,1,1035.0
Comunitat Valenciana,Valencia/València,2021,1,1191.1
Extremadura,Total,2021,1,830.8
Extremadura,Badajoz,2021,1,838.0
Extremadura,Cáceres,2021,1,820.8
Galicia,Total,2021,1,1202.8
Galicia,A Coruña,2021,1,1253.6
Galicia,Lugo,2021,1,847.7
Galicia,Ourense,2021,1,889.8
Galicia,Pontevedra,2021,1,1281.8
Comunidad de Madrid,Madrid,2021,1,2590.8
Región de Murcia,Murcia,2021,1,973.4
Comunidad Foral de Navarra,Navarra,2021,1,1405.4
País Vasco,Total,2021,1,2422.0
País Vasco,Araba/Álava,2021,1,2004.4
País Vasco,Gipuzkoa,2021,1,2726.7
País Vasco,Bizkaia,2021,1,2361.7
La Rioja,La Rioja,2021,1,1054.6
Ceuta,Ceuta,2021,1,1772.8
Melilla,Melilla,2021,1,1629.2
Andalucía,Total,2021,2,1321.9
Andalucía,Almería,2021,2,1113.8
Andalucía,Cádiz,2021,2,1397.8
Andalucía,Córdoba,2021,2,1098.0
Andalucía,Granada,2021,2,1108.5
Andalucía,Huelva,2021,2,1102.4
Andalucía,Jaén,2021,2,770.7
Andalucía,Málaga,2021,2,1843.8
Andalucía,Sevilla,2021,2,1327.9
Aragón,Total,2021,2,1184.3
Aragón,Huesca,2021,2,1141.3
Aragón,Teruel,2021,2,746.6
Aragón,Zaragoza,2021,2,1273.8
Principado de Asturias,Asturias,2021,2,1280.7
Illes Balears,Illes Balears,2021,2,2434.9
Canarias,Total,2021,2,1517.5
Canarias,Las Palmas,2021,2,1616.5
Canarias,Santa Cruz de Tenerife,2021,2,1422.6
Cantabria,Cantabria,2021,2,1467.0
Castilla y León,Total,2021,2,1007.8
Castilla y León,Ávila,2021,2,814.7
Castilla y León,Burgos,2021,2,1107.1
Castilla y León,León,2021,2,832.8
Castilla y León,Palencia,2021,2,899.0999999999999
Castilla y León,Salamanca,2021,2,1138.2
Castilla y León,Segovia,2021,2,955.1
Castilla y León,Soria,2021,2,867.3
Castilla y León,Valladolid,2021,2,1248.7
Castilla y León,Zamora,2021,2,799.2
Castilla - La Mancha,Total,2021,2,877.4000000000001
Castilla - La Mancha,Albacete,2021,2,916.2
Castilla - La Mancha,Ciudad Real,2021,2,706.5
Castilla - La Mancha,Cuenca,2021,2,783.3
Castilla - La Mancha,Guadalajara,2021,2,1114.1
Castilla - La Mancha,Toledo,2021,2,847.2
Cataluña,Total,2021,2,2035.3
Cataluña,Barcelona,2021,2,2398.5
Cataluña,Girona,2021,2,1575.4
Cataluña,Lleida,2021,2,1023.8
Cataluña,Tarragona,2021,2,1293.1
Comunitat Valenciana,Total,2021,2,1237.0
Comunitat Valenciana,Alicante/Alacant,2021,2,1310.3
Comunitat Valenciana,Castellón/Castelló,2021,2,1051.8
Comunitat Valenciana,Valencia/València,2021,2,1222.1
Extremadura,Total,2021,2,841.5999999999999
Extremadura,Badajoz,2021,2,857.1
Extremadura,Cáceres,2021,2,820.3
Galicia,Total,2021,2,1198.8
Galicia,A Coruña,2021,2,1248.3
Galicia,Lugo,2021,2,869.3
Galicia,Ourense,2021,2,884.9
Galicia,Pontevedra,2021,2,1268.7
Comunidad de Madrid,Madrid,2021,2,2652.3
Región de Murcia,Murcia,2021,2,993.3
Comunidad Foral de Navarra,Navarra,2021,2,1395.6
País Vasco,Total,2021,2,2423.0
País Vasco,Araba/Álava,2021,2,1999.6
País Vasco,Gipuzkoa,2021,2,2741.2
País Vasco,Bizkaia,2021,2,2355.9
La Rioja,La Rioja,2021,2,1064.6
Ceuta,Ceuta,2021,2,1781.3
Melilla,Melilla,2021,2,1674.5
Andalucía,Total,2021,3,1345.1
Andalucía,Almería,2021,3,1148.1
Andalucía,Cádiz,2021,3,1403.9
Andalucía,Córdoba,2021,3,1083.5
Andalucía,Granada,2021,3,1124.9
Andalucía,Huelva,2021,3,1116.8
Andalucía,Jaén,2021,3,779.4
Andalucía,Málaga,2021,3,1916.4
Andalucía,Sevilla,2021,3,1333.6
Aragón,Total,2021,3,1200.5
Aragón,Huesca,2021,3,1170.3
Aragón,Teruel,2021,3,740.4
Aragón,Zaragoza,2021,3,1291.1
Principado de Asturias,Asturias,2021,3,1289.2
Illes Balears,Illes Balears,2021,3,2485.3
Canarias,Total,2021,3,1542.3000000000002
Canarias,Las Palmas,2021,3,1620.6
Canarias,Santa Cruz de Tenerife,2021,3,1466.2
Cantabria,Cantabria,2021,3,1478.7
Castilla y León,Total,2021,3,1025.8
Castilla y León,Ávila,2021,3,842.1
Castilla y León,Burgos,2021,3,1119.4
Castilla y León,León,2021,3,855.1
Castilla y León,Palencia,2021,3,926.2
Castilla y León,Salamanca,2021,3,1174.8
Castilla y León,Segovia,2021,3,977.0
Castilla y León,Soria,2021,3,899.7
Castilla y León,Valladolid,2021,3,1251.7
Castilla y León,Zamora,2021,3,788.3
Castilla - La Mancha,Total,2021,3,882.3000000000001
Castilla - La Mancha,Albacete,2021,3,899.0
Castilla - La Mancha,Ciudad Real,2021,3,708.0
Castilla - La Mancha,Cuenca,2021,3,762.6
Castilla - La Mancha,Guadalajara,2021,3,1140.6
Castilla - La Mancha,Toledo,2021,3,864.6
Cataluña,Total,2021,3,2030.7
Cataluña,Barcelona,2021,3,2388.8
Cataluña,Girona,2021,3,1578.0
Cataluña,Lleida,2021,3,989.0
Cataluña,Tarragona,2021,3,1316.3
Comunitat Valenciana,Total,2021,3,1246.5
Comunitat Valenciana,Alicante/Alacant,2021,3,1330.6
Comunitat Valenciana,Castellón/Castelló,2021,3,1083.9
Comunitat Valenciana,Valencia/València,2021,3,1214.9
Extremadura,Total,2021,3,854.6999999999999
Extremadura,Badajoz,2021,3,869.0
Extremadura,Cáceres,2021,3,835.1
Galicia,Total,2021,3,1204.6
Galicia,A Coruña,2021,3,1267.7
Galicia,Lugo,2021,3,872.7
Galicia,Ourense,2021,3,884.8
Galicia,Pontevedra,2021,3,1261.2
Comunidad de Madrid,Madrid,2021,3,2675.6
Región de Murcia,Murcia,2021,3,978.7
Comunidad Foral de Navarra,Navarra,2021,3,1413.0
País Vasco,Total,2021,3,2412.5
País Vasco,Araba/Álava,2021,3,1965.3
País Vasco,Gipuzkoa,2021,3,2726.0
País Vasco,Bizkaia,2021,3,2354.4
La Rioja,La Rioja,2021,3,1086.5
Ceuta,Ceuta,2021,3,1779.1
Melilla,Melilla,2021,3,1684.6
Andalucía,Total,2021,4,1360.9
Andalucía,Almería,2021,4,1152.0
Andalucía,Cádiz,2021,4,1418.4
Andalucía,Córdoba,2021,4,1081.0
Andalucía,Granada,2021,4,1159.0
Andalucía,Huelva,2021,4,1159.5
Andalucía,Jaén,2021,4,775.9
Andalucía,Málaga,2021,4,1911.7
Andalucía,Sevilla,2021,4,1370.6
Aragón,Total,2021,4,1227.4
Aragón,Huesca,2021,4,1164.9
Aragón,Teruel,2021,4,753.8
Aragón,Zaragoza,2021,4,1330.3
Principado de Asturias,Asturias,2021,4,1277.3
Illes Balears,Illes Balears,2021,4,2534.2
Canarias,Total,2021,4,1562.3000000000002
Canarias,Las Palmas,2021,4,1633.3
Canarias,Santa Cruz de Tenerife,2021,4,1492.9
Cantabria,Cantabria,2021,4,1464.9
Castilla y León,Total,2021,4,1029.8
Castilla y León,Ávila,2021,4,837.7
Castilla y León,Burgos,2021,4,1134.1
Castilla y León,León,2021,4,843.9
Castilla y León,Palencia,2021,4,886.5
Castilla y León,Salamanca,2021,4,1178.7
Castilla y León,Segovia,2021,4,980.9
Castilla y León,Soria,2021,4,863.0
Castilla y León,Valladolid,2021,4,1285.8
Castilla y León,Zamora,2021,4,813.0
Castilla - La Mancha,Total,2021,4,891.8
Castilla - La Mancha,Albacete,2021,4,913.8
Castilla - La Mancha,Ciudad Real,2021,4,710.6
Castilla - La Mancha,Cuenca,2021,4,792.4
Castilla - La Mancha,Guadalajara,2021,4,1132.6
Castilla - La Mancha,Toledo,2021,4,876.8
Cataluña,Total,2021,4,2083.1
Cataluña,Barcelona,2021,4,2445.6
Cataluña,Girona,2021,4,1632.0
Cataluña,Lleida,2021,4,1030.6
Cataluña,Tarragona,2021,4,1352.5
Comunitat Valenciana,Total,2021,4,1285.8
Comunitat Valenciana,Alicante/Alacant,2021,4,1363.6
Comunitat Valenciana,Castellón/Castelló,2021,4,1105.1
Comunitat Valenciana,Valencia/València,2021,4,1266.1
Extremadura,Total,2021,4,861.0
Extremadura,Badajoz,2021,4,865.3
Extremadura,Cáceres,2021,4,855.5
Galicia,Total,2021,4,1217.5
Galicia,A Coruña,2021,4,1259.7
Galicia,Lugo,2021,4,886.2
Galicia,Ourense,2021,4,903.2
Galicia,Pontevedra,2021,4,1296.4
Comunidad de Madrid,Madrid,2021,4,2750.3
Región de Murcia,Murcia,2021,4,1020.2
Comunidad Foral de Navarra,Navarra,2021,4,1444.8
País Vasco,Total,2021,4,2448.3
País Vasco,Araba/Álava,2021,4,2026.5
País Vasco,Gipuzkoa,2021,4,2759.6
País Vasco,Bizkaia,2021,4,2384.3
La Rioja,La Rioja,2021,4,1074.8
Ceuta,Ceuta,2021,4,1730.9
Melilla,Melilla,2021,4,1653.8
Andalucía,Total,2022,1,1394.3
Andalucía,Almería,2022,1,1156.8
Andalucía,Cádiz,2022,1,1437.4
Andalucía,Córdoba,2022,1,1114.6
Andalucía,Granada,2022,1,1195.0
Andalucía,Huelva,2022,1,1170.7
Andalucía,Jaén,2022,1,791.6
Andalucía,Málaga,2022,1,1972.6
Andalucía,Sevilla,2022,1,1406.4
Aragón,Total,2022,1,1248.5
Aragón,Huesca,2022,1,1188.3
Aragón,Teruel,2022,1,765.5
Aragón,Zaragoza,2022,1,1352.4
Principado de Asturias,Asturias,2022,1,1299.5
Illes Balears,Illes Balears,2022,1,2601.2
Canarias,Total,2022,1,1590.9
Canarias,Las Palmas,2022,1,1677.9
Canarias,Santa Cruz de Tenerife,2022,1,1505.7
Cantabria,Cantabria,2022,1,1461.9
Castilla y León,Total,2022,1,1041.1
Castilla y León,Ávila,2022,1,846.8
Castilla y León,Burgos,2022,1,1163.7
Castilla y León,León,2022,1,869.4
Castilla y León,Palencia,2022,1,908.3
Castilla y León,Salamanca,2022,1,1174.4
Castilla y León,Segovia,2022,1,1016.8
Castilla y León,Soria,2022,1,892.8
Castilla y León,Valladolid,2022,1,1275.1
Castilla y León,Zamora,2022,1,795.6
Castilla - La Mancha,Total,2022,1,908.7
Castilla - La Mancha,Albacete,2022,1,919.6
Castilla - La Mancha,Ciudad Real,2022,1,725.5
Castilla - La Mancha,Cuenca,2022,1,769.1
Castilla - La Mancha,Guadalajara,2022,1,1173.8
Castilla - La Mancha,Toledo,2022,1,902.6
Cataluña,Total,2022,1,2154.1
Cataluña,Barcelona,2022,1,2529.6
Cataluña,Girona,2022,1,1684.8
Cataluña,Lleida,2022,1,1058.9
Cataluña,Tarragona,2022,1,1398.1
Comunitat Valenciana,Total,2022,1,1312.8
Comunitat Valenciana,Alicante/Alacant,2022,1,1401.7
Comunitat Valenciana,Castellón/Castelló,2022,1,1089.5
Comunitat Valenciana,Valencia/València,2022,1,1294.3
Extremadura,Total,2022,1,862.1
Extremadura,Badajoz,2022,1,880.4
Extremadura,Cáceres,2022,1,835.4
Galicia,Total,2022,1,1229.7
Galicia,A Coruña,2022,1,1263.9
Galicia,Lugo,2022,1,881.4
Galicia,Ourense,2022,1,915.6
Galicia,Pontevedra,2022,1,1325.2
Comunidad de Madrid,Madrid,2022,1,2838.5
Región de Murcia,Murcia,2022,1,1038.6
Comunidad Foral de Navarra,Navarra,2022,1,1501.3
País Vasco,Total,2022,1,2496.9
País Vasco,Araba/Álava,2022,1,1973.7
País Vasco,Gipuzkoa,2022,1,2811.8
País Vasco,Bizkaia,2022,1,2456.8
La Rioja,La Rioja,2022,1,1104.6
Ceuta,Ceuta,2022,1,1796.7
Melilla,Melilla,2022,1,1721.2
Andalucía,Total,2022,2,1390.9
Andalucía,Almería,2022,2,1145.5
Andalucía,Cádiz,2022,2,1431.3
Andalucía,Córdoba,2022,2,1107.7
Andalucía,Granada,2022,2,1203.6
Andalucía,Huelva,2022,2,1133.8
Andalucía,Jaén,2022,2,793.3
Andalucía,Málaga,2022,2,2008.3
Andalucía,Sevilla,2022,2,1365.5
Aragón,Total,2022,2,1263.2
Aragón,Huesca,2022,2,1189.5
Aragón,Teruel,2022,2,753.9
Aragón,Zaragoza,2022,2,1374.7
Principado de Asturias,Asturias,2022,2,1316.2
Illes Balears,Illes Balears,2022,2,2617.8
Canarias,Total,2022,2,1597.5
Canarias,Las Palmas,2022,2,1708.2
Canarias,Santa Cruz de Tenerife,2022,2,1488.9
Cantabria,Cantabria,2022,2,1506.2
Castilla y León,Total,2022,2,1048.3
Castilla y León,Ávila,2022,2,846.4
Castilla y León,Burgos,2022,2,1142.1
Castilla y León,León,2022,2,862.4
Castilla y León,Palencia,2022,2,942.4
Castilla y León,Salamanca,2022,2,1214.3
Castilla y León,Segovia,2022,2,1047.5
Castilla y León,Soria,2022,2,916.7
Castilla y León,Valladolid,2022,2,1287.1
Castilla y León,Zamora,2022,2,782.2
Castilla - La Mancha,Total,2022,2,908.3
Castilla - La Mancha,Albacete,2022,2,928.8
Castilla - La Mancha,Ciudad Real,2022,2,728.4
Castilla - La Mancha,Cuenca,2022,2,791.6
Castilla - La Mancha,Guadalajara,2022,2,1189.0
Castilla - La Mancha,Toledo,2022,2,881.0
Cataluña,Total,2022,2,2132.2
Cataluña,Barcelona,2022,2,2503.1
Cataluña,Girona,2022,2,1679.4
Cataluña,Lleida,2022,2,1051.8
Cataluña,Tarragona,2022,2,1374.5
Comunitat Valenciana,Total,2022,2,1307.4
Comunitat Valenciana,Alicante/Alacant,2022,2,1389.4
Comunitat Valenciana,Castellón/Castelló,2022,2,1083.8
Comunitat Valenciana,Valencia/València,2022,2,1295.3
Extremadura,Total,2022,2,873.8
Extremadura,Badajoz,2022,2,898.3
Extremadura,Cáceres,2022,2,837.7
Galicia,Total,2022,2,1258.7
Galicia,A Coruña,2022,2,1292.5
Galicia,Lugo,2022,2,905.2
Galicia,Ourense,2022,2,925.9
Galicia,Pontevedra,2022,2,1362.2
Comunidad de Madrid,Madrid,2022,2,2889.8
Región de Murcia,Murcia,2022,2,1009.4
Comunidad Foral de Navarra,Navarra,2022,2,1507.7
País Vasco,Total,2022,2,2492.7000000000003
País Vasco,Araba/Álava,2022,2,2036.0
País Vasco,Gipuzkoa,2022,2,2787.0
País Vasco,Bizkaia,2022,2,2447.0
La Rioja,La Rioja,2022,2,1131.3
Ceuta,Ceuta,2022,2,1836.3
Melilla,Melilla,2022,2,1754.9
Andalucía,Total,2022,3,1407.7
Andalucía,Almería,2022,3,1153.4
Andalucía,Cádiz,2022,3,1462.5
Andalucía,Córdoba,2022,3,1105.0
Andalucía,Granada,2022,3,1189.6
Andalucía,Huelva,2022,3,1159.9
Andalucía,Jaén,2022,3,782.2
Andalucía,Málaga,2022,3,2057.5
Andalucía,Sevilla,2022,3,1370.0
Aragón,Total,2022,3,1254.7
Aragón,Huesca,2022,3,1156.9
Aragón,Teruel,2022,3,776.4
Aragón,Zaragoza,2022,3,1366.2
Principado de Asturias,Asturias,2022,3,1294.5
Illes Balears,Illes Balears,2022,3,2662.7
Canarias,Total,2022,3,1597.8
Canarias,Las Palmas,2022,3,1699.4
Canarias,Santa Cruz de Tenerife,2022,3,1497.9
Cantabria,Cantabria,2022,3,1554.3
Castilla y León,Total,2022,3,1040.1
Castilla y León,Ávila,2022,3,868.6
Castilla y León,Burgos,2022,3,1170.8
Castilla y León,León,2022,3,865.4
