Region,City,Year,Quarter,Total_Transactions,Total_Price,Regime,Condition
Comunidad Foral de Navarra,Navarra,2015,2,851,106272800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2015,1,718,83489700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2009,3,524,88824500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2009,4,710,129331800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2009,2,604,107970800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2009,1,374,67366500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2010,3,571,102380300,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2010,4,787,130956300,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2010,2,831,157534800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2010,1,589,98881100,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2013,3,486,64681700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2013,4,736,92626000,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2013,2,559,79711600,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2013,1,410,50081700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2021,3,1453,224500700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2021,4,1648,241436800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2021,2,1610,242331500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2021,1,1504,225021500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2011,3,494,80240700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2011,4,746,120208800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2011,2,637,105359700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2011,1,629,108582300,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2017,3,953,125134200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2017,4,1354,181342500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2017,2,1234,153300800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2017,1,1193,135775700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2014,3,616,74938000,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2014,4,885,103023900,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2014,2,693,82431500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2014,1,586,69685100,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2018,3,1209,159128200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2018,4,1377,185888500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2018,2,1497,212852500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2018,1,1284,168614000,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2024,3,1468,247874900,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2024,4,1698,278127700,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2024,2,1670,275041000,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2024,1,1366,208346500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2019,3,1061,148547200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2012,3,423,59703800,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2022,3,1490,231347400,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2023,3,1135,173125900,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2019,4,1422,201640100,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2022,4,1502,220702200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2023,4,1574,234105200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2012,4,848,117166200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2023,2,1513,221170600,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2022,2,1814,277741400,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2019,2,1453,200801200,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2012,2,538,80056400,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2012,1,461,65727100,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2019,1,1335,179717500,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2023,1,1357,204854400,Libre,Segunda mano
Comunidad Foral de Navarra,Navarra,2022,1,1558,245257800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2004,3,15187,3303016200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2005,3,14427,3189079700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2009,3,6518,1580337700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2014,3,9439,1667881800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2006,3,13226,3385115900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2007,3,8064,2165247300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2024,3,18759,6055085100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2019,3,14392,3563963600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2008,3,4765,1184232700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2010,3,7098,1652218900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2011,3,5814,1255543200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2012,3,5919,1047211800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2013,3,6747,1185077500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2018,3,15996,3509488000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2015,3,11135,1990700500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2016,3,13232,2323796100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2017,3,15649,3197607200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2020,3,13401,3335739300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2021,3,17824,4754678300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2022,3,17566,5042562300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2023,3,15183,4299873300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2025,3,17431,6543513000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2010,4,13827,3359359600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2013,4,12567,1918717200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2020,4,17999,4390762600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2025,4,19653,7162068300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2011,4,7916,1560052100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2015,4,14869,2574825200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2019,4,18737,4383752400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2017,4,19338,3900652000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2016,4,16405,2973761500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2021,4,20918,5586596500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2018,4,18793,4064726600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2022,4,18450,5003939200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2023,4,17372,5002168700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2008,4,5665,1301170100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2014,4,15144,2626681200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2024,4,20937,6875304500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2012,4,11381,2026428600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2006,4,14798,3794244000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2007,4,8403,2157211300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2009,4,9609,2304600600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2005,4,18680,4228568600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2004,4,19749,3964527600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2025,2,21090,7841429600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2023,2,17948,5165545600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2022,2,22824,6475150400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2021,2,21754,5694403100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2018,2,21638,4686845000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2016,2,16128,3006756600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2019,2,17567,4106570900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2017,2,19491,3805443000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2011,2,7493,1698570700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2014,2,11156,1963807700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2008,2,7474,1848352300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2012,2,7020,1336288300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2024,2,21655,6682550200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2013,2,8610,1490563500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2006,2,18888,4612723400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2020,2,8942,2228544000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2010,2,11598,2899173800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2015,2,13688,2406025900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2007,2,11289,3112044600,Libre,Segunda mano
Comunidad de Madrid,Madrid,2005,2,19217,4074861500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2004,2,19560,3913552800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2009,2,6717,1596581400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2004,1,17776,3169521300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2005,1,16750,3461381800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2009,1,5406,1221989500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2007,1,12571,3278673900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2006,1,17830,4154152900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2012,1,6121,1215014700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2024,1,17673,5132037700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2014,1,10436,1915430200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2008,1,7350,1842779100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2010,1,8154,2015657500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2011,1,5765,1197760900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2017,1,17260,3341364500,Libre,Segunda mano
Comunidad de Madrid,Madrid,2019,1,17340,3841872000,Libre,Segunda mano
Comunidad de Madrid,Madrid,2015,1,10919,1856751400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2025,1,20040,7075234800,Libre,Segunda mano
Comunidad de Madrid,Madrid,2021,1,16492,4189500300,Libre,Segunda mano
Comunidad de Madrid,Madrid,2020,1,13586,3281638900,Libre,Segunda mano
Comunidad de Madrid,Madrid,2016,1,13990,2502433200,Libre,Segunda mano
Comunidad de Madrid,Madrid,2023,1,16779,4696449100,Libre,Segunda mano
Comunidad de Madrid,Madrid,2013,1,5735,883494700,Libre,Segunda mano
Comunidad de Madrid,Madrid,2022,1,20609,5762263400,Libre,Segunda mano
Comunidad de Madrid,Madrid,2018,1,18147,3866257000,Libre,Segunda mano
Ceuta,Ceuta,2004,1,177,14928600,Libre,Segunda mano
Ceuta,Ceuta,2005,1,114,11947400,Libre,Segunda mano
Ceuta,Ceuta,2009,1,76,11032500,Libre,Segunda mano
Ceuta,Ceuta,2007,1,170,21768300,Libre,Segunda mano
Ceuta,Ceuta,2006,1,144,15811800,Libre,Segunda mano
Ceuta,Ceuta,2012,1,68,9485100,Libre,Segunda mano
Ceuta,Ceuta,2024,1,142,19468800,Libre,Segunda mano
Ceuta,Ceuta,2014,1,83,9682800,Libre,Segunda mano
Ceuta,Ceuta,2008,1,139,20911300,Libre,Segunda mano
Ceuta,Ceuta,2010,1,97,12765500,Libre,Segunda mano
Ceuta,Ceuta,2011,1,80,9055300,Libre,Segunda mano
Ceuta,Ceuta,2017,1,124,19969500,Libre,Segunda mano
Ceuta,Ceuta,2019,1,135,22542400,Libre,Segunda mano
Ceuta,Ceuta,2015,1,111,12731300,Libre,Segunda mano
Ceuta,Ceuta,2025,1,153,26735800,Libre,Segunda mano
Ceuta,Ceuta,2021,1,149,22296900,Libre,Segunda mano
Ceuta,Ceuta,2020,1,133,18808900,Libre,Segunda mano
Ceuta,Ceuta,2016,1,142,22028600,Libre,Segunda mano
Ceuta,Ceuta,2023,1,124,17344300,Libre,Segunda mano
Ceuta,Ceuta,2013,1,54,5736200,Libre,Segunda mano
Ceuta,Ceuta,2022,1,155,26608300,Libre,Segunda mano
Ceuta,Ceuta,2018,1,122,16502000,Libre,Segunda mano
Ceuta,Ceuta,2025,2,167,27019200,Libre,Segunda mano
Ceuta,Ceuta,2023,2,129,19609600,Libre,Segunda mano
Ceuta,Ceuta,2022,2,149,22614000,Libre,Segunda mano
Ceuta,Ceuta,2021,2,164,25880600,Libre,Segunda mano
Ceuta,Ceuta,2018,2,118,16957000,Libre,Segunda mano
Ceuta,Ceuta,2016,2,164,23460100,Libre,Segunda mano
Ceuta,Ceuta,2019,2,163,23197000,Libre,Segunda mano
Ceuta,Ceuta,2017,2,109,14891600,Libre,Segunda mano
Ceuta,Ceuta,2011,2,78,12301400,Libre,Segunda mano
Ceuta,Ceuta,2014,2,77,11040800,Libre,Segunda mano
Ceuta,Ceuta,2008,2,110,15786400,Libre,Segunda mano
Ceuta,Ceuta,2012,2,74,8317500,Libre,Segunda mano
Ceuta,Ceuta,2024,2,167,25762000,Libre,Segunda mano
Ceuta,Ceuta,2013,2,54,5391100,Libre,Segunda mano
Ceuta,Ceuta,2006,2,143,19786700,Libre,Segunda mano
Ceuta,Ceuta,2020,2,75,12166500,Libre,Segunda mano
Ceuta,Ceuta,2010,2,105,14492200,Libre,Segunda mano
Ceuta,Ceuta,2015,2,115,14258000,Libre,Segunda mano
Ceuta,Ceuta,2007,2,175,23915500,Libre,Segunda mano
Ceuta,Ceuta,2005,2,218,25635200,Libre,Segunda mano
Ceuta,Ceuta,2004,2,169,15553400,Libre,Segunda mano
Ceuta,Ceuta,2009,2,90,12198900,Libre,Segunda mano
Ceuta,Ceuta,2010,4,121,18862900,Libre,Segunda mano
Ceuta,Ceuta,2013,4,86,10475700,Libre,Segunda mano
Ceuta,Ceuta,2020,4,185,29977200,Libre,Segunda mano
Ceuta,Ceuta,2025,4,180,32100400,Libre,Segunda mano
Ceuta,Ceuta,2011,4,64,8693300,Libre,Segunda mano
Ceuta,Ceuta,2015,4,144,18142900,Libre,Segunda mano
Ceuta,Ceuta,2019,4,192,31314200,Libre,Segunda mano
Ceuta,Ceuta,2017,4,125,20829800,Libre,Segunda mano
Ceuta,Ceuta,2016,4,136,20541700,Libre,Segunda mano
Ceuta,Ceuta,2021,4,139,22138400,Libre,Segunda mano
Ceuta,Ceuta,2018,4,205,31354300,Libre,Segunda mano
Ceuta,Ceuta,2022,4,145,21436700,Libre,Segunda mano
Ceuta,Ceuta,2023,4,145,20837500,Libre,Segunda mano
Ceuta,Ceuta,2008,4,87,13595600,Libre,Segunda mano
Ceuta,Ceuta,2014,4,119,15720000,Libre,Segunda mano
Ceuta,Ceuta,2024,4,184,30162900,Libre,Segunda mano
Ceuta,Ceuta,2012,4,71,8896300,Libre,Segunda mano
Ceuta,Ceuta,2006,4,191,28623900,Libre,Segunda mano
Ceuta,Ceuta,2007,4,141,20683500,Libre,Segunda mano
Ceuta,Ceuta,2009,4,94,13542300,Libre,Segunda mano
Ceuta,Ceuta,2005,4,167,18121400,Libre,Segunda mano
Ceuta,Ceuta,2004,4,163,16336400,Libre,Segunda mano
Ceuta,Ceuta,2004,3,187,22449700,Libre,Segunda mano
Ceuta,Ceuta,2005,3,158,17788700,Libre,Segunda mano
Ceuta,Ceuta,2009,3,70,9943400,Libre,Segunda mano
Ceuta,Ceuta,2014,3,67,7346500,Libre,Segunda mano
Ceuta,Ceuta,2006,3,147,19506000,Libre,Segunda mano
Ceuta,Ceuta,2007,3,147,19074900,Libre,Segunda mano
Ceuta,Ceuta,2024,3,160,24323600,Libre,Segunda mano
Ceuta,Ceuta,2019,3,119,20383000,Libre,Segunda mano
Ceuta,Ceuta,2008,3,92,10485600,Libre,Segunda mano
Ceuta,Ceuta,2010,3,82,11956300,Libre,Segunda mano
Ceuta,Ceuta,2011,3,50,6434000,Libre,Segunda mano
Ceuta,Ceuta,2012,3,44,4999400,Libre,Segunda mano
Ceuta,Ceuta,2013,3,32,3878800,Libre,Segunda mano
Ceuta,Ceuta,2018,3,94,14266500,Libre,Segunda mano
Ceuta,Ceuta,2015,3,101,13668500,Libre,Segunda mano
Ceuta,Ceuta,2016,3,87,11506400,Libre,Segunda mano
Ceuta,Ceuta,2017,3,113,18768500,Libre,Segunda mano
Ceuta,Ceuta,2020,3,135,19735700,Libre,Segunda mano
Ceuta,Ceuta,2021,3,182,34129900,Libre,Segunda mano
Ceuta,Ceuta,2022,3,134,20250700,Libre,Segunda mano
Ceuta,Ceuta,2023,3,122,16759400,Libre,Segunda mano
Ceuta,Ceuta,2025,3,156,26116500,Libre,Segunda mano
Melilla,Melilla,2004,1,360,21037800,Libre,Segunda mano
Melilla,Melilla,2005,1,202,17304300,Libre,Segunda mano
Melilla,Melilla,2009,1,44,6771000,Libre,Segunda mano
Melilla,Melilla,2007,1,223,25950400,Libre,Segunda mano
Melilla,Melilla,2006,1,227,21638400,Libre,Segunda mano
Melilla,Melilla,2012,1,72,8817700,Libre,Segunda mano
Melilla,Melilla,2024,1,131,17657000,Libre,Segunda mano
Melilla,Melilla,2014,1,64,6565900,Libre,Segunda mano
Melilla,Melilla,2008,1,118,15383000,Libre,Segunda mano
Melilla,Melilla,2010,1,95,10656500,Libre,Segunda mano
Melilla,Melilla,2011,1,56,6578700,Libre,Segunda mano
Melilla,Melilla,2017,1,107,12181800,Libre,Segunda mano
Melilla,Melilla,2019,1,103,14675200,Libre,Segunda mano
Melilla,Melilla,2015,1,59,8195200,Libre,Segunda mano
Melilla,Melilla,2025,1,133,20720900,Libre,Segunda mano
Melilla,Melilla,2021,1,140,21522400,Libre,Segunda mano
Melilla,Melilla,2020,1,107,13966700,Libre,Segunda mano
Melilla,Melilla,2016,1,71,8878900,Libre,Segunda mano
Melilla,Melilla,2023,1,99,14211800,Libre,Segunda mano
Melilla,Melilla,2013,1,48,5591000,Libre,Segunda mano
Melilla,Melilla,2022,1,131,20949900,Libre,Segunda mano
Melilla,Melilla,2018,1,104,11255500,Libre,Segunda mano
Melilla,Melilla,2025,2,130,21140100,Libre,Segunda mano
Melilla,Melilla,2023,2,102,13666200,Libre,Segunda mano
Melilla,Melilla,2022,2,154,21249300,Libre,Segunda mano
Melilla,Melilla,2021,2,121,16791600,Libre,Segunda mano
Melilla,Melilla,2018,2,106,13536500,Libre,Segunda mano
Melilla,Melilla,2016,2,87,10247700,Libre,Segunda mano
Melilla,Melilla,2019,2,108,14206500,Libre,Segunda mano
Melilla,Melilla,2017,2,108,12502000,Libre,Segunda mano
Melilla,Melilla,2011,2,81,9255000,Libre,Segunda mano
Melilla,Melilla,2014,2,68,7341900,Libre,Segunda mano
Melilla,Melilla,2008,2,100,15439400,Libre,Segunda mano
Melilla,Melilla,2012,2,63,7166100,Libre,Segunda mano
Melilla,Melilla,2024,2,137,20188000,Libre,Segunda mano
Melilla,Melilla,2013,2,64,6362100,Libre,Segunda mano
Melilla,Melilla,2006,2,269,27279100,Libre,Segunda mano
Melilla,Melilla,2020,2,47,5985400,Libre,Segunda mano
Melilla,Melilla,2010,2,102,10884100,Libre,Segunda mano
Melilla,Melilla,2015,2,81,8762000,Libre,Segunda mano
Melilla,Melilla,2007,2,197,29762800,Libre,Segunda mano
Melilla,Melilla,2005,2,187,18006700,Libre,Segunda mano
Melilla,Melilla,2004,2,291,15499100,Libre,Segunda mano
Melilla,Melilla,2009,2,68,7306300,Libre,Segunda mano
Melilla,Melilla,2010,4,104,13069400,Libre,Segunda mano
Melilla,Melilla,2013,4,57,5881800,Libre,Segunda mano
Melilla,Melilla,2020,4,150,21318600,Libre,Segunda mano
Melilla,Melilla,2025,4,149,24341100,Libre,Segunda mano
Melilla,Melilla,2011,4,55,7612100,Libre,Segunda mano
Melilla,Melilla,2015,4,92,11738700,Libre,Segunda mano
Melilla,Melilla,2019,4,122,16408200,Libre,Segunda mano
Melilla,Melilla,2017,4,90,8642500,Libre,Segunda mano
Melilla,Melilla,2016,4,89,10644900,Libre,Segunda mano
Melilla,Melilla,2021,4,121,16744600,Libre,Segunda mano
Melilla,Melilla,2018,4,102,11897300,Libre,Segunda mano
Melilla,Melilla,2022,4,116,15693800,Libre,Segunda mano
Melilla,Melilla,2023,4,100,13899400,Libre,Segunda mano
Melilla,Melilla,2008,4,71,8757800,Libre,Segunda mano
Melilla,Melilla,2014,4,79,8657200,Libre,Segunda mano
Melilla,Melilla,2024,4,118,18400900,Libre,Segunda mano
Melilla,Melilla,2012,4,85,10375200,Libre,Segunda mano
Melilla,Melilla,2006,4,298,31232200,Libre,Segunda mano
Melilla,Melilla,2007,4,139,18748900,Libre,Segunda mano
Melilla,Melilla,2009,4,80,8498700,Libre,Segunda mano
Melilla,Melilla,2005,4,186,17058500,Libre,Segunda mano
Melilla,Melilla,2004,4,280,21984600,Libre,Segunda mano
Melilla,Melilla,2004,3,318,24729500,Libre,Segunda mano
Melilla,Melilla,2005,3,184,16833000,Libre,Segunda mano
Melilla,Melilla,2009,3,81,9880900,Libre,Segunda mano
Melilla,Melilla,2014,3,62,7859600,Libre,Segunda mano
Melilla,Melilla,2006,3,211,24030400,Libre,Segunda mano
Melilla,Melilla,2007,3,143,19175100,Libre,Segunda mano
Melilla,Melilla,2024,3,134,19022400,Libre,Segunda mano
Melilla,Melilla,2019,3,101,12539400,Libre,Segunda mano
Melilla,Melilla,2008,3,96,8221900,Libre,Segunda mano
Melilla,Melilla,2010,3,87,10753800,Libre,Segunda mano
Melilla,Melilla,2011,3,72,8684900,Libre,Segunda mano
Melilla,Melilla,2012,3,47,5785700,Libre,Segunda mano
Melilla,Melilla,2013,3,44,4583600,Libre,Segunda mano
Melilla,Melilla,2018,3,112,15080700,Libre,Segunda mano
Melilla,Melilla,2015,3,52,5739100,Libre,Segunda mano
Melilla,Melilla,2016,3,80,9519700,Libre,Segunda mano
Melilla,Melilla,2017,3,90,12628900,Libre,Segunda mano
Melilla,Melilla,2020,3,97,14003800,Libre,Segunda mano
Melilla,Melilla,2021,3,122,19123100,Libre,Segunda mano
Melilla,Melilla,2022,3,116,16867900,Libre,Segunda mano
Melilla,Melilla,2023,3,96,13236200,Libre,Segunda mano
Melilla,Melilla,2025,3,133,24512700,Libre,Segunda mano
Illes Balears,Illes Balears,2004,3,3223,469374900,Libre,Segunda mano
Illes Balears,Illes Balears,2005,3,3448,595632100,Libre,Segunda mano
Illes Balears,Illes Balears,2009,3,1335,287580500,Libre,Segunda mano
Illes Balears,Illes Balears,2014,3,2244,459549700,Libre,Segunda mano
Illes Balears,Illes Balears,2006,3,3742,765623200,Libre,Segunda mano
